ID Parent + Date + Fingerpr;cParent;AA2090-010;BK0348;AY2889;749794-010;AH9608-010;Date;cFingerprint;Nosto ID 0/1;Google ID 0/1;Facebook ID 0/1;Instagram ID 0/1;Anders ID 0/1;fPrice;Basispreis;Preis/Basispreis;cOS;iOS;Android;Windows;nPageVisited;nBasketUnique;nBasket;Registered;LoggedIn;Basket 0/1;Bought 0/1
AY2889 - 43521 - 611614377;AY2889;0;0;1;0;0;43521;611614377;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
AY2889 - 43522 - 1092391788;AY2889;0;0;1;0;0;43522;1092391788;0;0;1;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
AY2889 - 43522 - 1584526268;AY2889;0;0;1;0;0;43522;1584526268;1;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
AY2889 - 43522 - 2212509914;AY2889;0;0;1;0;0;43522;2212509914;1;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43522 - 232419295;AY2889;0;0;1;0;0;43522;232419295;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;3;3;0;0;0;0
AY2889 - 43522 - 2489849021;AY2889;0;0;1;0;0;43522;2489849021;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43522 - 2496551704;AY2889;0;0;1;0;0;43522;2496551704;0;0;1;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;1;1;0;0;1;0
AY2889 - 43522 - 2637619957;AY2889;0;0;1;0;0;43522;2637619957;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43522 - 3565984815;AY2889;0;0;1;0;0;43522;3565984815;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43522 - 3651520876;AY2889;0;0;1;0;0;43522;3651520876;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43522 - 3804643976;AY2889;0;0;1;0;0;43522;3804643976;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;4;0;0;0;0;0;0
AY2889 - 43522 - 3840183076;AY2889;0;0;1;0;0;43522;3840183076;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43522 - 425520357;AY2889;0;0;1;0;0;43522;425520357;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43522 - 430184555;AY2889;0;0;1;0;0;43522;430184555;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43522 - 717882018;AY2889;0;0;1;0;0;43522;717882018;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
AY2889 - 43522 - 84100062;AY2889;0;0;1;0;0;43522;84100062;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43523 - 1846205081;AY2889;0;0;1;0;0;43523;1846205081;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43523 - 2248017320;AY2889;0;0;1;0;0;43523;2248017320;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43523 - 2347359558;AY2889;0;0;1;0;0;43523;2347359558;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43523 - 2637619957;AY2889;0;0;1;0;0;43523;2637619957;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43523 - 2721214165;AY2889;0;0;1;0;0;43523;2721214165;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43523 - 2815201431;AY2889;0;0;1;0;0;43523;2815201431;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43523 - 4027033536;AY2889;0;0;1;0;0;43523;4027033536;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43523 - 4097325178;AY2889;0;0;1;0;0;43523;4097325178;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;1;1;0;0;0;0
AY2889 - 43523 - 4115710783;AY2889;0;0;1;0;0;43523;4115710783;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;1;1
AY2889 - 43523 - 611614377;AY2889;0;0;1;0;0;43523;611614377;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;2;2;0;0;1;0
AY2889 - 43523 - 830535498;AY2889;0;0;1;0;0;43523;830535498;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;1
AY2889 - 43524 - 1328347964;AY2889;0;0;1;0;0;43524;1328347964;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
AY2889 - 43524 - 1858580485;AY2889;0;0;1;0;0;43524;1858580485;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43524 - 2026300469;AY2889;0;0;1;0;0;43524;2026300469;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
AY2889 - 43524 - 2338077675;AY2889;0;0;1;0;0;43524;2338077675;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43524 - 3119891453;AY2889;0;0;1;0;0;43524;3119891453;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43524 - 3209331636;AY2889;0;0;1;0;0;43524;3209331636;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
AY2889 - 43524 - 3306228427;AY2889;0;0;1;0;0;43524;3306228427;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43524 - 3858447250;AY2889;0;0;1;0;0;43524;3858447250;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43524 - 3972597416;AY2889;0;0;1;0;0;43524;3972597416;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
AY2889 - 43524 - 4115710783;AY2889;0;0;1;0;0;43524;4115710783;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43524 - 452443285;AY2889;0;0;1;0;0;43524;452443285;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;1;0
AY2889 - 43524 - 864953533;AY2889;0;0;1;0;0;43524;864953533;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;3;3;0;0;0;0
AY2889 - 43524 - 916210218;AY2889;0;0;1;0;0;43524;916210218;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43524 - 942109531;AY2889;0;0;1;0;0;43524;942109531;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43524 - 972261913;AY2889;0;0;1;0;0;43524;972261913;0;0;1;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
AY2889 - 43525 - 1126538714;AY2889;0;0;1;0;0;43525;1126538714;1;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;2;2;0;0;0;0
AY2889 - 43525 - 1441327801;AY2889;0;0;1;0;0;43525;1441327801;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;1;2;0;0;0;0
AY2889 - 43525 - 1452263657;AY2889;0;0;1;0;0;43525;1452263657;1;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43525 - 1755454621;AY2889;0;0;1;0;0;43525;1755454621;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43525 - 2119567254;AY2889;0;0;1;0;0;43525;2119567254;1;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43525 - 2270839269;AY2889;0;0;1;0;0;43525;2270839269;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43525 - 2423967317;AY2889;0;0;1;0;0;43525;2423967317;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43525 - 2592861220;AY2889;0;0;1;0;0;43525;2592861220;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43525 - 3755503245;AY2889;0;0;1;0;0;43525;3755503245;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43525 - 4213939523;AY2889;0;0;1;0;0;43525;4213939523;1;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;5;5;0;0;1;1
AY2889 - 43525 - 452443285;AY2889;0;0;1;0;0;43525;452443285;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;1;0
AY2889 - 43526 - 1436174648;AY2889;0;0;1;0;0;43526;1436174648;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43526 - 1504480813;AY2889;0;0;1;0;0;43526;1504480813;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43526 - 16690411;AY2889;0;0;1;0;0;43526;16690411;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;8;8;1;0;1;0
AY2889 - 43526 - 1698430212;AY2889;0;0;1;0;0;43526;1698430212;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43526 - 1775243160;AY2889;0;0;1;0;0;43526;1775243160;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;1;7;0;0;0;0
AY2889 - 43526 - 1846205081;AY2889;0;0;1;0;0;43526;1846205081;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43526 - 197306788;AY2889;0;0;1;0;0;43526;197306788;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43526 - 2124114730;AY2889;0;0;1;0;0;43526;2124114730;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43526 - 2178010058;AY2889;0;0;1;0;0;43526;2178010058;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
AY2889 - 43526 - 2326026416;AY2889;0;0;1;0;0;43526;2326026416;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;1
AY2889 - 43526 - 2787237645;AY2889;0;0;1;0;0;43526;2787237645;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43526 - 2923050318;AY2889;0;0;1;0;0;43526;2923050318;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43526 - 3032195983;AY2889;0;0;1;0;0;43526;3032195983;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;1;1;0;0;0;0
AY2889 - 43526 - 3565984815;AY2889;0;0;1;0;0;43526;3565984815;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43526 - 3655074579;AY2889;0;0;1;0;0;43526;3655074579;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;1
AY2889 - 43526 - 4100756504;AY2889;0;0;1;0;0;43526;4100756504;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43526 - 4107959934;AY2889;0;0;1;0;0;43526;4107959934;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43526 - 411769616;AY2889;0;0;1;0;0;43526;411769616;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43526 - 4121850078;AY2889;0;0;1;0;0;43526;4121850078;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;2;2;0;0;0;0
AY2889 - 43526 - 4289153904;AY2889;0;0;1;0;0;43526;4289153904;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43526 - 432012056;AY2889;0;0;1;0;0;43526;432012056;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43526 - 452443285;AY2889;0;0;1;0;0;43526;452443285;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43526 - 458204217;AY2889;0;0;1;0;0;43526;458204217;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43526 - 966514853;AY2889;0;0;1;0;0;43526;966514853;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;3;3;0;0;1;1
AY2889 - 43527 - 144593672;AY2889;0;0;1;0;0;43527;144593672;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
AY2889 - 43527 - 1452263657;AY2889;0;0;1;0;0;43527;1452263657;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43527 - 1571815717;AY2889;0;0;1;0;0;43527;1571815717;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;1;1;0;0;0;0
AY2889 - 43527 - 1824101359;AY2889;0;0;1;0;0;43527;1824101359;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;1;0;1;1
AY2889 - 43527 - 2007882192;AY2889;0;0;1;0;0;43527;2007882192;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43527 - 2025368698;AY2889;0;0;1;0;0;43527;2025368698;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;1
AY2889 - 43527 - 2057727665;AY2889;0;0;1;0;0;43527;2057727665;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43527 - 2486309372;AY2889;0;0;1;0;0;43527;2486309372;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43527 - 2637619957;AY2889;0;0;1;0;0;43527;2637619957;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43527 - 3185814861;AY2889;0;0;1;0;0;43527;3185814861;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
AY2889 - 43527 - 3229009002;AY2889;0;0;1;0;0;43527;3229009002;1;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43527 - 3350393480;AY2889;0;0;1;0;0;43527;3350393480;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43527 - 3404504662;AY2889;0;0;1;0;0;43527;3404504662;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43527 - 3559172999;AY2889;0;0;1;0;0;43527;3559172999;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;1
AY2889 - 43527 - 3597290064;AY2889;0;0;1;0;0;43527;3597290064;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43527 - 4115710783;AY2889;0;0;1;0;0;43527;4115710783;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43527 - 4288819139;AY2889;0;0;1;0;0;43527;4288819139;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43527 - 831252131;AY2889;0;0;1;0;0;43527;831252131;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
AY2889 - 43527 - 84100062;AY2889;0;0;1;0;0;43527;84100062;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43527 - 861364792;AY2889;0;0;1;0;0;43527;861364792;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43527 - 98458944;AY2889;0;0;1;0;0;43527;98458944;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 1135050445;AY2889;0;0;1;0;0;43528;1135050445;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;1
AY2889 - 43528 - 1137986580;AY2889;0;0;1;0;0;43528;1137986580;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 1143873058;AY2889;0;0;1;0;0;43528;1143873058;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 1638103130;AY2889;0;0;1;0;0;43528;1638103130;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 1908987685;AY2889;0;0;1;0;0;43528;1908987685;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43528 - 1909897090;AY2889;0;0;1;0;0;43528;1909897090;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
AY2889 - 43528 - 1977274368;AY2889;0;0;1;0;0;43528;1977274368;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43528 - 1997526934;AY2889;0;0;1;0;0;43528;1997526934;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 2064110233;AY2889;0;0;1;0;0;43528;2064110233;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;1
AY2889 - 43528 - 2071451258;AY2889;0;0;1;0;0;43528;2071451258;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 2955263174;AY2889;0;0;1;0;0;43528;2955263174;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43528 - 2972630325;AY2889;0;0;1;0;0;43528;2972630325;1;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;1;1;1;0;1;0
AY2889 - 43528 - 2987728664;AY2889;0;0;1;0;0;43528;2987728664;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 3052784376;AY2889;0;0;1;0;0;43528;3052784376;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 3119891453;AY2889;0;0;1;0;0;43528;3119891453;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43528 - 3131489455;AY2889;0;0;1;0;0;43528;3131489455;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
AY2889 - 43528 - 3131889254;AY2889;0;0;1;0;0;43528;3131889254;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43528 - 3174348369;AY2889;0;0;1;0;0;43528;3174348369;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
AY2889 - 43528 - 3248163352;AY2889;0;0;1;0;0;43528;3248163352;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 327593568;AY2889;0;0;1;0;0;43528;327593568;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
AY2889 - 43528 - 3330929925;AY2889;0;0;1;0;0;43528;3330929925;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;2;2;0;0;0;0
AY2889 - 43528 - 3369864341;AY2889;0;0;1;0;0;43528;3369864341;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
AY2889 - 43528 - 3431435530;AY2889;0;0;1;0;0;43528;3431435530;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43528 - 3505991931;AY2889;0;0;1;0;0;43528;3505991931;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 3786527820;AY2889;0;0;1;0;0;43528;3786527820;1;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 394954179;AY2889;0;0;1;0;0;43528;394954179;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
AY2889 - 43528 - 4124097855;AY2889;0;0;1;0;0;43528;4124097855;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 4187289241;AY2889;0;0;1;0;0;43528;4187289241;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;1;1
AY2889 - 43528 - 593581046;AY2889;0;0;1;0;0;43528;593581046;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43528 - 715285289;AY2889;0;0;1;0;0;43528;715285289;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43529 - 1326808359;AY2889;0;0;1;0;0;43529;1326808359;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;1
AY2889 - 43529 - 1583022534;AY2889;0;0;1;0;0;43529;1583022534;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43529 - 1622352543;AY2889;0;0;1;0;0;43529;1622352543;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43529 - 1685103278;AY2889;0;0;1;0;0;43529;1685103278;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
AY2889 - 43529 - 1908987685;AY2889;0;0;1;0;0;43529;1908987685;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43529 - 2000349988;AY2889;0;0;1;0;0;43529;2000349988;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43529 - 2016932488;AY2889;0;0;1;0;0;43529;2016932488;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43529 - 2178010058;AY2889;0;0;1;0;0;43529;2178010058;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
AY2889 - 43529 - 2465262580;AY2889;0;0;1;0;0;43529;2465262580;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
AY2889 - 43529 - 2502589412;AY2889;0;0;1;0;0;43529;2502589412;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43529 - 2729102777;AY2889;0;0;1;0;0;43529;2729102777;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
AY2889 - 43529 - 2761209039;AY2889;0;0;1;0;0;43529;2761209039;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
AY2889 - 43529 - 2994168509;AY2889;0;0;1;0;0;43529;2994168509;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;1
AY2889 - 43529 - 3477761322;AY2889;0;0;1;0;0;43529;3477761322;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;1;0;1;0
AY2889 - 43529 - 3505991931;AY2889;0;0;1;0;0;43529;3505991931;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
AY2889 - 43529 - 3590533807;AY2889;0;0;1;0;0;43529;3590533807;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43529 - 3773790591;AY2889;0;0;1;0;0;43529;3773790591;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43529 - 4036816096;AY2889;0;0;1;0;0;43529;4036816096;0;1;0;0;0;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43529 - 4284771489;AY2889;0;0;1;0;0;43529;4284771489;0;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43529 - 524112810;AY2889;0;0;1;0;0;43529;524112810;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43529 - 601877690;AY2889;0;0;1;0;0;43529;601877690;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
AY2889 - 43529 - 916880345;AY2889;0;0;1;0;0;43529;916880345;1;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;1;1
AY2889 - 43529 - 929723359;AY2889;0;0;1;0;0;43529;929723359;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
AY2889 - 43529 - 940207811;AY2889;0;0;1;0;0;43529;940207811;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43530 - 1061920089;AY2889;0;0;1;0;0;43530;1061920089;0;0;0;0;1;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
AY2889 - 43530 - 1326808359;AY2889;0;0;1;0;0;43530;1326808359;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43530 - 1410027885;AY2889;0;0;1;0;0;43530;1410027885;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43530 - 1580878279;AY2889;0;0;1;0;0;43530;1580878279;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43530 - 2016932488;AY2889;0;0;1;0;0;43530;2016932488;0;0;0;0;1;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43530 - 2406691291;AY2889;0;0;1;0;0;43530;2406691291;0;1;0;0;0;24.95;24.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
AY2889 - 43530 - 2549163683;AY2889;0;0;1;0;0;43530;2549163683;1;0;0;0;1;24.95;24.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
AY2889 - 43530 - 2637619957;AY2889;0;0;1;0;0;43530;2637619957;0;1;0;0;0;24.95;24.95;1.000000;iOS;1;0;0;2;0;0;1;0;1;1
